Code;Name;Role;OVA;POT;Championship;Country;Team;ID;Height;Weight;Foot;Role2;Role3;LChampionship;LC'ship Code;LTeam
ESP;Bruno;DC;77;78;Spain Primera Division;Spain;Getafe CF;200228;185;86;Right;;;;;
NED;Berghuis S.;AD;80;80;Holland Eredivisie;Netherlands;Feyenoord;200260;182;75;Left;;;;;
ESP;Cristian Tello;ES;80;80;Spain Primera Division;Spain;Real Betis;200315;178;65;Right;ED;;;;
GER;Horn T.;POR;81;83;German 1. Bundesliga;Germany;1. FC Köln;200316;192;90;Left;;;;;
GER;Uth M.;ATT;78;79;German 1. Bundesliga;Germany;FC Schalke 04;200318;185;72;Left;AD;ED;;;
CZE;Koubek T.;POR;77;80;German 1. Bundesliga;Germany;FC Augsburg;200332;197;95;Right;;;;;
FRA;Soumaoro A.;DC;78;81;French Ligue 1;France;LOSC Lille;200353;187;91;Right;;;;;
SVN;Oblak J.;POR;91;93;Spain Primera Division;Spain;Atlético Madrid;200389;188;87;Right;;;;;
BEL;Raman B.;ES;76;80;German 1. Bundesliga;Germany;FC Schalke 04;200429;172;67;Right;ED;ATT;;;
BRA;Guilherme;ED;75;75;Turkish Super Lig;Turkey;Yeni Malatyaspor;200438;174;70;Left;COC;;;;
ESP;Paco Alcácer;ATT;83;85;German 1. Bundesliga;Germany;Borussia Dortmund;200454;175;72;Right;;;;;
FRA;Digne L.;TS;83;86;English Premier League;England;Everton;200458;178;74;Left;;;;;
GER;Rupp L.;CC;75;75;German 1. Bundesliga;Germany;TSG 1899 Hoffenheim;200469;178;73;Right;ED;;;;
IRL;Hendrick J.;ED;75;75;English Premier League;England;Burnley;200478;183;84;Right;COC;CC;;;
BEL;Chadli N.;AS;75;75;Belgian Jupiler Pro League;Belgium;RSC Anderlecht;200529;187;85;Right;AD;COC;French Ligue 1;France;AS Monaco
GER;Schulz N.;ASA;82;83;German 1. Bundesliga;Germany;Borussia Dortmund;200536;181;83;Left;ES;TS;;;
GER;Schindler C.;DC;76;76;English League Championship;England_2;Huddersfield Town;200607;189;77;Right;;;;;
GER;Volland K.;ATT;82;83;German 1. Bundesliga;Germany;Bayer 04 Leverkusen;200610;179;83;Left;AD;AS;;;
SCO;Forrest J.;ED;77;77;Scottish Premiership;Scotland;Celtic;200630;175;77;Right;ADA;;;;
UKR;Konoplyanka Y.;ES;75;75;German 1. Bundesliga;Germany;FC Schalke 04;200641;178;78;Right;AS;ATT;;;
SVN;Iličić J.;AT;84;84;Italian Serie A;Italy;Atalanta;200647;190;79;Left;ATT;;;;
POR;Pedro Mendes;DC;78;80;French Ligue 1;France;Montpellier HSC;200677;186;78;Right;;;;;
ESP;Nacho Fernández;DC;82;83;Spain Primera Division;Spain;Real Madrid;200724;180;76;Right;TS;TD;;;
FRA;Lecomte B.;POR;82;85;French Ligue 1;France;AS Monaco;200726;186;78;Left;;;;;
BRA;Juan Jesus;DC;76;76;Italian Serie A;Italy;Roma;200752;185;83;Left;TS;;;;
GHA;Wakaso A.;CDC;76;77;Portuguese Liga ZON SAGRES;Portugal;Vitória Guimarães;200773;180;76;Right;;;;;
ARG;Gigliotti E.;ATT;76;76;Mexican Liga MX;Mexico;Deportivo Toluca;200875;187;81;Right;;;;;
POR;Danilo Pereira;CDC;83;83;Portuguese Liga ZON SAGRES;Portugal;FC Porto;200888;188;83;Right;CC;;;;
BRA;Lucas Moura;AT;83;84;English Premier League;England;Tottenham Hotspur;200949;174;70;Right;ED;ES;;;
POL;Teodorczyk L.;ATT;75;75;Italian Serie A;Italy;Udinese;201013;188;86;Right;;;;;
SEN;Koulibaly K.;DC;89;91;Italian Serie A;Italy;Napoli;201024;187;89;Right;;;;;
FRA;Sidibé D.;TD;77;78;English Premier League;England;Everton;201042;182;71;Right;;;French Ligue 1;France;AS Monaco
ITA;Saponara R.;COC;77;77;Italian Serie A;Italy;Genoa;201046;184;73;Right;;;Italian Serie A;Italy;Fiorentina
ITA;Tonelli L.;DC;77;77;Italian Serie A;Italy;Napoli;201049;183;78;Right;;;;;
ARG;Marchesín A.;POR;78;78;Portuguese Liga ZON SAGRES;Portugal;FC Porto;201095;188;85;Right;;;;;
POR;Cédric;TD;76;77;English Premier League;England;Southampton;201118;172;67;Right;ADA;;;;
BRA;Ismaily;TS;80;80;Ukranian Premier League;Ukraine;Shakhtar Donetsk;201119;177;78;Left;;;;;
ALG;Mandi A.;DC;80;83;Spain Primera Division;Spain;Real Betis;201143;184;78;Right;;;;;
CRO;Badelj M.;CDC;79;79;Italian Serie A;Italy;Fiorentina;201144;186;80;Right;CC;;Italian Serie A;Italy;Lazio
ESP;Morata;ATT;83;85;Spain Primera Division;Spain;Atlético Madrid;201153;189;84;Right;;;English Premier League;England;Chelsea
ENG;Morrison R.;COC;76;79;English Premier League;England;Sheffield United;201155;175;71;Right;CC;;;;
CZE;Darida V.;CC;76;76;German 1. Bundesliga;Germany;Hertha BSC;201262;172;67;Right;COC;CDC;;;
DEN;Falk R.;CC;75;76;Danish Superliga;Denmark;FC København;201303;177;65;Right;ES;ED;;;
BRA;Gabriel Paulista;DC;82;83;Spain Primera Division;Spain;Valencia CF;201305;187;79;Right;;;;;
BRA;Pablo;DC;77;78;French Ligue 1;France;FC Girondins de Bordeaux;201315;188;86;Right;;;;;
ROU;Tătăruşanu C.;POR;79;79;French Ligue 1;France;Olympique Lyonnais;201325;196;86;Right;;;;;
PAR;Santander F.;ATT;75;75;Italian Serie A;Italy;Bologna;201335;187;84;Right;;;;;
COL;Murillo J.;DC;79;82;Italian Serie A;Italy;Sampdoria;201377;182;78;Right;;;Spain Primera Division;Spain;Valencia CF
ITA;Biraghi C.;TS;75;77;Italian Serie A;Italy;Fiorentina;201389;185;78;Left;ES;;;;
ARG;Icardi M.;ATT;85;86;Italian Serie A;Italy;Inter;201399;181;75;Right;;;;;
BRA;Rafinha;COC;81;84;Spain Primera Division;Spain;FC Barcelona;201400;174;71;Left;CC;AD;;;
IRL;Doherty M.;ADA;78;79;English Premier League;England;Wolverhampton Wanderers;201417;182;87;Right;;;;;
ALG;Ghoulam F.;TS;80;80;Italian Serie A;Italy;Napoli;201454;184;80;Left;;;;;
CTA;Kondogbia G.;CC;81;84;Spain Primera Division;Spain;Valencia CF;201455;188;80;Left;CDC;;;;
ESP;David López;DC;78;79;Spain Primera Division;Spain;RCD Espanyol;201505;183;81;Right;CDC;;;;
URU;Ramírez G.;COC;78;78;Italian Serie A;Italy;Sampdoria;201508;183;78;Left;;;;;
FRA;Kurzawa L.;TS;77;78;French Ligue 1;France;Paris Saint-Germain;201510;182;76;Left;ES;;;;
FRA;Veretout J.;CC;78;81;Italian Serie A;Italy;Roma;201519;176;67;Right;CDC;;Italian Serie A;Italy;Fiorentina
FRA;Varane R.;DC;85;90;Spain Primera Division;Spain;Real Madrid;201535;191;81;Right;;;;;
ITA;Sansone N.;ATT;75;76;Italian Serie A;Italy;Bologna;201858;173;63;Right;COC;AS;;;
BIH;Bičakčić E.;DC;77;77;German 1. Bundesliga;Germany;TSG 1899 Hoffenheim;201860;185;85;Right;;;;;
ARG;Rojo M.;DC;78;78;English Premier League;England;Manchester United;201862;187;85;Left;;;;;
FRA;Eysseric V.;AS;75;75;Italian Serie A;Italy;Fiorentina;201878;181;73;Right;AD;;;;
IRL;Brady R.;ES;76;76;English Premier League;England;Burnley;201884;179;77;Left;;;;;
ESP;Recio;CC;75;75;Spain Primera Division;Spain;CD Leganés;201893;183;74;Right;;;;;
AUT;Hinteregger M.;DC;80;82;German 1. Bundesliga;Germany;Eintracht Frankfurt;201922;184;83;Left;;;;;
BRA;Gabriel;POR;75;79;Italian Serie A;Italy;Lecce;201931;193;90;Right;;;;;
ITA;Piccini C.;TD;77;79;Spain Primera Division;Spain;Valencia CF;201939;189;79;Right;ADA;;;;
BRA;Roberto Firmino;AT;86;87;English Premier League;England;Liverpool;201942;181;76;Right;ATT;COC;;;
SEN;Sané S.;DC;80;80;German 1. Bundesliga;Germany;FC Schalke 04;201956;196;85;Right;CDC;;;;
SEN;Gomis A.;POR;75;78;Italian Serie A;Italy;SPAL;201976;194;80;Right;;;;;
FRA;Schmid J.;TD;75;75;German 1. Bundesliga;Germany;SC Freiburg;201982;179;80;Right;ED;ADA;;;
ARG;Fernández F.;DC;76;76;English Premier League;England;Newcastle United;201988;190;83;Right;;;;;
BRA;Felipe Anderson;ES;84;85;English Premier League;England;West Ham United;201995;175;70;Right;;;;;
SUI;Freuler R.;CC;78;79;Italian Serie A;Italy;Atalanta;202024;181;77;Right;;;;;
ENG;Coady C.;DC;77;79;English Premier League;England;Wolverhampton Wanderers;202048;186;80;Right;;;;;
BRA;Naldo;DC;78;78;Spain Primera Division;Spain;RCD Espanyol;202054;188;80;Right;;;;;
SVN;Kurtić J.;CC;75;75;Italian Serie A;Italy;SPAL;202061;186;88;Right;COC;;;;
USA;Nagbe D.;CC;75;75;USA Major League Soccer;Usa;Atlanta United;202078;175;75;Right;CDC;;;;
GER;Klaus F.;AD;76;77;German 1. Bundesliga;Germany;VfL Wolfsburg;202088;180;79;Right;AS;ED;;;
ENG;Kane H.;ATT;89;91;English Premier League;England;Tottenham Hotspur;202126;188;89;Right;;;;;
ITA;Sturaro S.;CC;75;78;Italian Serie A;Italy;Genoa;202135;181;80;Right;;;;;
GRE;Stafylidis K.;ASA;75;78;German 1. Bundesliga;Germany;TSG 1899 Hoffenheim;202151;178;72;Left;TS;;;;
GER;Draxler J.;COC;83;86;French Ligue 1;France;Paris Saint-Germain;202166;187;77;Right;CC;AS;;;
NED;Gouweleeuw J.;DC;78;78;German 1. Bundesliga;Germany;FC Augsburg;202201;188;78;Right;;;;;
SCO;Armstrong S.;COC;75;76;English Premier League;England;Southampton;202282;183;75;Right;CDC;CC;;;
USA;Chandler T.;TD;75;75;German 1. Bundesliga;Germany;Eintracht Frankfurt;202316;186;84;Right;ADA;ED;;;
GER;Demme D.;CDC;78;79;German 1. Bundesliga;Germany;RB Leipzig;202325;170;68;Right;CC;;;;
MLI;Diaby A.;AD;75;75;Portuguese Liga ZON SAGRES;Portugal;Sporting CP;202330;172;71;Left;AS;;;;
ENG;Dier E.;CDC;79;83;English Premier League;England;Tottenham Hotspur;202335;190;90;Right;DC;CC;;;
BRA;Fabrício;ATT;75;75;Japanese J. League Division 1;Japan;Urawa Red Diamonds;202350;183;78;Right;AT;;;;
BEL;Meunier T.;TD;82;82;French Ligue 1;France;Paris Saint-Germain;202371;191;90;Right;ED;;;;
GER;da Costa D.;ADA;79;81;German 1. Bundesliga;Germany;Eintracht Frankfurt;202429;187;85;Right;ED;TD;;;
BRA;Rodrigo Ely;DC;75;79;Spain Primera Division;Spain;Deportivo Alavés;202445;188;83;Right;;;;;
ESP;Deulofeu;AT;80;83;English Premier League;England;Watford;202477;177;73;Right;AD;AS;;;
ESP;Aleix Vidal;TD;76;76;Spain Primera Division;Spain;Deportivo Alavés;202493;177;70;Right;ED;;Spain Primera Division;Spain;Sevilla FC
ESP;Jesé;AS;75;76;French Ligue 1;France;Paris Saint-Germain;202515;178;72;Right;ATT;;;;
NED;Depay M.;AT;84;88;French Ligue 1;France;Olympique Lyonnais;202556;176;78;Right;AS;COC;;;
FRA;Roussillon J.;TS;82;83;German 1. Bundesliga;Germany;VfL Wolfsburg;202562;175;80;Left;;;;;
BRA;Fernando;CDC;78;80;Chinese Super League;China;Beijing Sinobo Guoan FC;202642;175;80;Right;CC;;;;
ESP;Sergi Darder;CC;80;84;Spain Primera Division;Spain;RCD Espanyol;202648;180;71;Right;CDC;;;;
ESP;Suso;AD;82;84;Italian Serie A;Italy;Milan;202651;176;70;Left;AT;;;;
ENG;Sterling R.;AD;88;90;English Premier League;England;Manchester City;202652;170;69;Right;AS;;;;
ITA;Zaza S.;ATT;80;80;Italian Serie A;Italy;Torino;202685;186;84;Left;;;;;
ENG;Tarkowski J.;DC;79;82;English Premier League;England;Burnley;202695;192;81;Right;;;;;
FRA;Boly W.;DC;79;81;English Premier League;England;Wolverhampton Wanderers;202750;195;97;Right;;;;;
GER;Schwolow A.;POR;78;79;German 1. Bundesliga;Germany;SC Freiburg;202789;190;84;Right;;;;;
ARG;Martínez E.;POR;75;80;English Premier League;England;Arsenal;202811;193;85;Right;;;;;
DEN;Vestergaard J.;DC;78;79;English Premier League;England;Southampton;202849;199;98;Right;;;;;
FRA;Defrel G.;ATT;78;78;Italian Serie A;Italy;Roma;202851;179;77;Left;AD;;;;
GER;Bellarabi K.;AD;82;82;German 1. Bundesliga;Germany;Bayer 04 Leverkusen;202857;184;81;Right;;;;;
COL;Castillo F.;ES;75;75;Mexican Liga MX;Mexico;Querétaro;202858;174;74;Right;ED;;;;
ITA;Spinazzola L.;ES;79;80;Italian Serie A;Italy;Roma;202884;186;75;Right;TS;;;;
NGA;Onazi O.;CDC;76;77;Turkish Super Lig;Turkey;Trabzonspor;202934;173;73;Right;CC;;;;
ESP;Álvaro;DC;78;78;French Ligue 1;France;Olympique de Marseille;202935;183;75;Right;;;Spain Primera Division;Spain;Villarreal CF
GER;Knoche R.;DC;77;79;German 1. Bundesliga;Germany;VfL Wolfsburg;203030;190;77;Right;;;;;
ENG;Butland J.;POR;78;83;English League Championship;England_2;Stoke City;203042;196;95;Right;;;;;
COL;Chará D.;CDC;75;75;USA Major League Soccer;Usa;Portland Timbers;203067;172;68;Right;CC;;;;
GER;Bittencourt L.;COC;77;79;German 1. Bundesliga;Germany;TSG 1899 Hoffenheim;203106;170;62;Right;CC;ES;;;
FRA;Monconduit T.;CDC;76;77;French Ligue 1;France;Amiens SC;203128;184;83;Right;CC;;;;
ENG;Maguire H.;DC;82;83;English Premier League;England;Manchester United;203263;194;100;Right;;;;;
FRA;Germain V.;ATT;75;75;French Ligue 1;France;Olympique de Marseille;203280;180;73;Right;;;;;
PER;Carrillo A.;ED;78;78;Saudi Abdul L. Jameel League;Arabia;Al Hilal;203299;181;78;Right;;;;;
NOR;Elyounoussi M.;ES;76;79;English Premier League;England;Southampton;203362;178;70;Right;COC;ED;;;
NED;van Dijk V.;DC;90;91;English Premier League;England;Liverpool;203376;193;92;Right;;;;;
FRA;Gnahoré E.;CC;75;80;French Ligue 1;France;Amiens SC;203393;188;88;Right;CDC;;;;
NED;Klaassen D.;CC;80;81;German 1. Bundesliga;Germany;SV Werder Bremen;203483;179;70;Right;COC;;;;
NED;Kongolo T.;DC;75;79;English League Championship;England_2;Huddersfield Town;203485;188;70;Left;TS;;;;
BEL;Hazard T.;ED;82;83;German 1. Bundesliga;Germany;Borussia Dortmund;203486;175;71;Right;ES;AT;;;
ENG;Lascelles J.;DC;78;82;English Premier League;England;Newcastle United;203487;188;89;Right;;;;;
NED;Vilhena T.;CC;78;82;;;;203535;175;70;Left;;;;;
ITA;Florenzi A.;TD;81;81;Italian Serie A;Italy;Roma;203551;173;67;Right;AD;AS;;;
ENG;Stones J.;DC;83;87;English Premier League;England;Manchester City;203574;188;70;Right;;;;;
CZE;Kadeřábek P.;ADA;80;81;German 1. Bundesliga;Germany;TSG 1899 Hoffenheim;203605;182;81;Right;TD;ED;;;
ITA;Donnarumma A.;ATT;75;75;Italian Serie A;Italy;Brescia;203668;181;75;Right;;;;;
ESP;Héctor Bellerín;TD;80;85;English Premier League;England;Arsenal;203747;178;74;Right;ADA;;;;
CPV;Zé Luís;ATT;79;79;Portuguese Liga ZON SAGRES;Portugal;FC Porto;203757;184;88;Left;;;;;
GER;Karius L.;POR;79;82;Turkish Super Lig;Turkey;Besiktas JK;203775;189;87;Right;;;English Premier League;England;Liverpool
CHI;Gutiérrez F.;CC;75;75;USA Major League Soccer;Usa;Sporting Kansas City;203796;170;66;Left;;;;;
ENG;Pope N.;POR;79;82;English Premier League;England;Burnley;203841;200;76;Right;;;;;
URU;Suárez D.;TD;79;79;Spain Primera Division;Spain;Getafe CF;203843;173;68;Right;ED;;;;
ARG;Zuculini B.;CDC;75;78;Argentina Primera Division;Argentina;River Plate;203864;182;77;Right;CC;;;;
CIV;Djidji K.;DC;75;77;Italian Serie A;Italy;Torino;203884;184;81;Right;TS;;;;
FRA;Trebel A.;CC;77;77;Belgian Jupiler Pro League;Belgium;RSC Anderlecht;203886;174;74;Left;;;;;
BRA;Eric Botteghin;DC;75;75;Holland Eredivisie;Netherlands;Feyenoord;203888;192;89;Right;;;;;
CRO;Vrsaljko S.;TD;80;80;Spain Primera Division;Spain;Atlético Madrid;203890;181;76;Right;;;;;
ESP;Pozuelo;COC;80;80;USA Major League Soccer;Usa;Toronto FC;203895;170;73;Right;AT;;;;
DEN;Andersen L.;COC;75;80;Danish Superliga;Denmark;Aalborg BK;203903;185;73;Right;CC;AS;;;
FRA;Knockaert A.;AD;76;76;English League Championship;England_2;Fulham;203910;172;69;Left;ED;;English Premier League;England;Brighton & Hove Albion
DEN;Fischer V.;ES;78;81;Danish Superliga;Denmark;FC København;203965;180;80;Right;ATT;;;;
GRE;Fortounis K.;COC;78;80;Super League Greece;Greece;Olympiacos CFP;203980;180;76;Right;ES;;;;
GER;Kramer C.;CDC;80;81;German 1. Bundesliga;Germany;Borussia Mönchengladbach;204024;191;76;Right;CC;;;;
SEN;Niang M.;ATT;77;81;French Ligue 1;France;Stade Rennais FC;204077;188;83;Right;ES;;;;
USA;Brooks J.;DC;79;82;German 1. Bundesliga;Germany;VfL Wolfsburg;204082;193;78;Left;;;;;
FRA;Lala K.;ADA;79;80;French Ligue 1;France;RC Strasbourg Alsace;204105;178;78;Right;;;;;
CZE;Vaclík T.;POR;81;82;Spain Primera Division;Spain;Sevilla FC;204120;188;85;Right;;;;;
CZE;Bořil J.;TS;76;76;Czech First League;Czech;SK Slavia Praha;204125;175;75;Right;TD;;;;
CIV;Sanogo S.;CDC;76;76;Saudi Abdul L. Jameel League;Arabia;Al Ittihad;204156;182;81;Left;CC;;;;
BEL;Musonda C.;ED;74;81;Holland Eredivisie;Netherlands;Vitesse;204233;173;66;Right;ES;;English Premier League;England;Chelsea
FRA;Reynet B.;POR;77;79;French Ligue 1;France;Toulouse Football Club;204240;185;90;Right;;;;;
COL;Arias S.;TD;79;80;Spain Primera Division;Spain;Atlético Madrid;204259;178;72;Right;;;;;
ESP;Roque Mesa;CDC;79;79;Spain Primera Division;Spain;CD Leganés;204277;171;74;Right;CC;;Spain Primera Division;Spain;Sevilla FC
FRA;Zouma K.;DC;80;84;English Premier League;England;Chelsea;204311;190;96;Right;;;;;
POR;Luís Neto;DC;77;77;Portuguese Liga ZON SAGRES;Portugal;Sporting CP;204341;185;71;Right;;;;;
ESP;Fede Vico;COC;75;79;Spain Primera Division;Spain;Granada CF;204346;167;64;Left;ES;ED;;;
WAL;Dummett P.;DC;75;76;English Premier League;England;Newcastle United;204355;183;82;Left;TS;;;;
NED;Locadia J.;ATT;76;79;English Premier League;England;Brighton & Hove Albion;204366;185;87;Right;AS;;;;
URU;García S.;ATT;78;78;Argentina Primera Division;Argentina;Godoy Cruz;204385;181;80;Right;;;;;
ISR;Zahavi E.;AT;81;81;Chinese Super League;China;Guangzhou R&F FC;204399;182;71;Right;ATT;;;;
FRA;Sarr B.;TD;75;76;French Ligue 1;France;Olympique de Marseille;204472;177;65;Right;ED;;;;
ALG;Mahrez R.;AD;84;84;English Premier League;England;Manchester City;204485;179;67;Left;ED;;;;
AUT;Stöger K.;COC;77;79;German 1. Bundesliga;Germany;Fortuna Düsseldorf;204497;175;75;Left;CC;ES;;;
ESP;Iñigo Martínez;DC;80;81;Spain Primera Division;Spain;Athletic Club de Bilbao;204525;182;77;Left;;;;;
BEL;Batshuayi M.;ATT;79;82;English Premier League;England;Chelsea;204529;185;88;Right;;;;;
PER;Ruidíaz R.;ATT;76;76;USA Major League Soccer;Usa;Seattle Sounders FC;204538;169;66;Right;;;;;
NOR;Selnæs O.;CDC;77;81;Chinese Super League;China;Shenzhen FC;204612;187;77;Left;CC;;;;
POR;Mário Rui;TS;79;79;Italian Serie A;Italy;Napoli;204614;170;67;Left;;;;;
HUN;Orban W.;DC;81;83;German 1. Bundesliga;Germany;RB Leipzig;204638;186;83;Right;;;;;
MNE;Savić S.;DC;82;84;Spain Primera Division;Spain;Atlético Madrid;204639;187;79;Right;;;;;
URU;Pereyra M.;CC;77;77;USA Major League Soccer;Usa;Orlando City SC;204691;170;63;Right;AD;COC;;;
CRC;Campbell J.;ATT;76;77;Mexican Liga MX;Mexico;Club León;204713;178;78;Left;ED;;Italian Serie B;Italy_2;Frosinone
ECU;Ibarra R.;ED;76;76;Mexican Liga MX;Mexico;Club América;204738;175;69;Right;;;;;
ESP;Toño García;TS;76;76;Spain Primera Division;Spain;Levante UD;204757;179;69;Left;ES;;;;
ENG;Taylor C.;TS;76;79;English Premier League;England;Burnley;204760;185;70;Left;;;;;
MEX;Jiménez R.;ATT;80;80;English Premier League;England;Wolverhampton Wanderers;204838;188;81;Right;;;;;
SRB;Katai A.;ES;75;75;USA Major League Soccer;Usa;Chicago Fire;204874;182;70;Right;ED;;;;
FRA;Mendy B.;TS;80;85;English Premier League;England;Manchester City;204884;185;85;Left;;;;;
AUT;Sabitzer M.;COC;81;84;German 1. Bundesliga;Germany;RB Leipzig;204923;177;77;Right;CC;;;;
ENG;Pickford J.;POR;83;86;English Premier League;England;Everton;204935;185;77;Left;;;;;
ESP;Carvajal;TD;85;86;Spain Primera Division;Spain;Real Madrid;204963;173;73;Right;;;;;
FRA;Thauvin F.;AD;83;84;French Ligue 1;France;Olympique de Marseille;204970;179;70;Left;ED;;;;
ESP;Bernat;TS;80;83;French Ligue 1;France;Paris Saint-Germain;205069;170;67;Left;ES;;;;
ESP;Portu;AT;80;81;Spain Primera Division;Spain;Real Sociedad;205070;178;70;Right;ATT;ED;;;
MAR;Fajr F.;CC;77;77;Spain Primera Division;Spain;Getafe CF;205083;178;71;Right;CDC;ED;;;
GER;Klement P.;COC;75;76;German 2. Bundesliga;Germany_2;VfB Stuttgart;205086;175;72;Left;CC;ED;;;
JPN;Inui T.;ES;79;79;Spain Primera Division;Spain;SD Eibar;205114;169;69;Right;ED;;;;
POL;Milik A.;ATT;83;88;Italian Serie A;Italy;Napoli;205175;186;78;Left;;;;;
ARG;Gazzaniga P.;POR;75;78;English Premier League;England;Tottenham Hotspur;205186;196;90;Right;;;;;
ESP;Denis Suárez;CC;78;82;Spain Primera Division;Spain;RC Celta;205192;176;69;Right;ES;ED;;;
NED;Rekik K.;DC;78;82;German 1. Bundesliga;Germany;Hertha BSC;205193;186;84;Left;;;;;
TUR;Yokuşlu O.;CDC;78;84;Spain Primera Division;Spain;RC Celta;205201;190;79;Right;CC;DC;;;
TUN;Sliti N.;ES;76;76;Saudi Abdul L. Jameel League;Arabia;Ettifaq FC;205257;173;76;Right;COC;;;;
ALG;Soudani H.;ATT;75;75;Super League Greece;Greece;Olympiacos CFP;205295;177;75;Left;ES;COC;;;
SRB;Nastasić M.;DC;80;82;German 1. Bundesliga;Germany;FC Schalke 04;205362;188;83;Left;;;;;
CZE;Novák F.;TS;75;75;Turkish Super Lig;Turkey;Trabzonspor;205364;184;78;Left;DC;;;;
FRA;Meïté S.;CC;78;81;Italian Serie A;Italy;Torino;205391;187;80;Right;CDC;;;;
NED;Boëtius J.;COC;78;81;German 1. Bundesliga;Germany;1. FSV Mainz 05;205402;178;76;Right;AS;;;;
ITA;Baselli D.;CC;79;80;Italian Serie A;Italy;Torino;205407;182;70;Right;;;;;
CPV;Djaniny;ATT;78;78;Saudi Abdul L. Jameel League;Arabia;Al Ahli;205427;190;78;Right;ED;;;;
GER;Füllkrug N.;ATT;77;78;German 1. Bundesliga;Germany;SV Werder Bremen;205431;189;83;Right;;;;;
GER;Rüdiger A.;DC;82;84;English Premier League;England;Chelsea;205452;190;85;Right;;;;;
GEO;Kverkvelia S.;DC;76;79;Russian Premier League;Russia;Lokomotiv Moscow;205459;196;87;Right;;;;;
CZE;Krmenčík M.;ATT;75;78;Czech First League;Czech;Viktoria Plzen;205478;190;92;Right;;;;;
ITA;Jorginho;CC;83;84;English Premier League;England;Chelsea;205498;180;67;Right;CDC;;;;
BRA;Bernard;ES;80;80;English Premier League;England;Everton;205525;164;60;Right;;;;;
ESP;Alberto Moreno;TS;76;77;Spain Primera Division;Spain;Villarreal CF;205566;171;65;Left;;;;;
ENG;Ward-Prowse J.;CC;79;84;English Premier League;England;Southampton;205569;173;66;Right;ED;;;;
ESP;Luís Hernández;DC;75;75;Spanish Segunda Division;Spain_2;Málaga CF;205590;183;75;Right;;;;;
FRA;Umtiti S.;DC;86;89;Spain Primera Division;Spain;FC Barcelona;205600;182;75;Left;;;;;
ARG;Ocampos L.;ES;77;80;Spain Primera Division;Spain;Sevilla FC;205632;187;84;Right;AS;;;;
ARG;Castro L.;CC;77;77;Italian Serie A;Italy;Cagliari;205633;182;78;Right;COC;;;;
ITA;Cragno A.;POR;81;87;Italian Serie A;Italy;Cagliari;205659;184;78;Right;;;;;
ENG;Gayle D.;ATT;76;76;English Premier League;England;Newcastle United;205670;174;78;Right;AS;;;;
BIH;Višća E.;ED;84;84;Turkish Super Lig;Turkey;Medipol Basaksehir FK;205678;172;63;Right;AD;;;;
FRA;Savanier T.;CC;79;80;French Ligue 1;France;Montpellier HSC;205686;171;62;Right;CDC;;;;
FRA;Haller S.;ATT;83;85;English Premier League;England;West Ham United;205693;190;82;Right;;;;;
MAR;Feddal Z.;DC;78;78;Spain Primera Division;Spain;Real Betis;205705;192;83;Left;;;;;
NED;Denswil S.;DC;76;80;Italian Serie A;Italy;Bologna;205756;185;81;Left;;;;;
